time;id;text;sentiment
2020-03-22 15:27:31;1241748350346702853;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:25;1241748322194468865;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:23;1241748316200808448;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:19;1241748297225773056;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:15;1241748282012889090;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:13;1241748272173256721;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:09;1241748255920263168;RT @FastFoodMaven: Hiring alert: While many chains and indie restaurants are being forced to layoff workers, @dominos is looking to hire 10…;1
2020-03-22 15:27:08;1241748249993601025;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:27:03;1241748232268439552;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:59;1241748212383248388;RT @nexuslinkusa: 5 LUCKY WINNERS: We wanted to help relieve some of this #coronavirus stress, with a Social Distancing Care Package Gift C…;1
2020-03-22 15:26:54;1241748193123209227;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:54;1241748191223005185;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:53;1241748190778589185;19.... No kids... Dominos E bike nd a cool credit score;1
2020-03-22 15:26:52;1241748185833517057;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:52;1241748184050937857;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:49;1241748171639922689;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:47;1241748165285437441;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:40;1241748133714984960;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:36;1241748118925967362;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:36;1241748117835390982;@Dominos_UK Not helpful when put on the spot and embarrassed;0
2020-03-22 15:26:31;1241748096771665927;RT @HarlemMC: Dominos is hiring 10,000 workers to meet increased delivery demand. Please RT for people whose hours have been reduced or job…;0
2020-03-22 15:26:29;1241748088202592321;@Dominos_UK I’d like to donate £250 to St. Thomas’ Hospital in London who cared for my twins throughout intensive c… https://t.co/boiwdKzLjk;0
